customer_id,segment_name,recency_days,frequency_180d,monetary_180d,r_score,f_score,m_score,sessions_30d,campaign_clicks_30d,ticket_count_90d,return_rate_180d,avg_discount_pct_180d,category_diversity_180d,manual_priority_bucket
CUST00254,Mixed Watchlist,183,0.0,0.0,1,1,1,4,1,0.0,0.0,0.0,0.0,high
CUST00255,Loyal Core,22,4.0,2792.14,4,5,5,10,1,1.0,0.25,0.2,4.0,medium
CUST00256,Dormant At-Risk,181,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00257,Mixed Watchlist,55,2.0,1042.47,3,3,3,7,0,0.0,0.0,0.3,2.0,medium
CUST00258,Champions,42,3.0,2284.5,4,5,5,7,0,0.0,0.0,0.33,2.0,medium
CUST00259,Dormant At-Risk,192,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00260,Loyal Core,2,2.0,1820.81,5,3,4,7,0,0.0,0.0,0.395,1.0,low
CUST00261,Mixed Watchlist,51,1.0,350.44,3,1,1,0,0,0.0,0.0,0.44,1.0,high
CUST00262,Loyal Core,9,2.0,1318.44,5,3,4,5,0,0.0,0.0,0.12,2.0,low
CUST00263,Loyal Core,25,3.0,1618.39,4,5,4,15,2,2.0,0.6666666666666666,0.37333333333333335,3.0,medium
CUST00264,Growth Potential,31,2.0,671.0999999999999,4,3,2,7,1,1.0,0.0,0.31,2.0,medium
CUST00265,Mixed Watchlist,77,1.0,510.24,3,1,2,7,0,0.0,0.0,0.38,1.0,high
CUST00266,Dormant At-Risk,158,2.0,2193.5499999999997,1,3,5,1,0,0.0,0.5,0.29500000000000004,1.0,high
CUST00267,Growth Potential,29,1.0,441.97,4,1,2,8,0,1.0,0.0,0.37,1.0,medium
CUST00268,Champions,9,2.0,1517.09,5,4,4,6,1,1.0,0.0,0.41500000000000004,2.0,medium
CUST00269,Champions,30,3.0,2563.9300000000003,4,5,5,11,1,0.0,0.0,0.33,3.0,low
CUST00270,Mixed Watchlist,75,2.0,968.72,3,4,3,8,2,0.0,0.0,0.24000000000000002,2.0,medium
CUST00271,Champions,32,2.0,1421.17,4,4,4,1,0,0.0,0.0,0.19,1.0,low
CUST00272,Champions,12,5.0,3882.03,5,5,5,7,0,0.0,0.0,0.20800000000000002,3.0,low
CUST00273,Champions,13,5.0,4433.41,5,5,5,7,1,0.0,0.0,0.194,2.0,low
CUST00274,Mixed Watchlist,71,1.0,695.0,3,1,3,1,0,0.0,0.0,0.36,1.0,high
CUST00275,Mixed Watchlist,241,0.0,0.0,1,1,1,5,1,0.0,0.0,0.0,0.0,high
CUST00276,Mixed Watchlist,47,2.0,3495.3,3,4,5,9,1,0.0,0.0,0.21500000000000002,2.0,medium
CUST00277,Mixed Watchlist,2,1.0,304.61,5,1,1,2,0,0.0,0.0,0.23,1.0,low
CUST00278,Mixed Watchlist,69,1.0,339.56,3,1,1,7,0,1.0,0.0,0.27,1.0,medium
CUST00279,Champions,12,3.0,2035.77,5,5,5,9,2,0.0,0.0,0.3233333333333333,2.0,low
CUST00280,Champions,10,2.0,1858.49,5,4,4,6,0,0.0,0.0,0.2,2.0,low
CUST00281,Loyal Core,35,2.0,1161.06,4,4,3,3,0,0.0,0.0,0.335,2.0,low
CUST00282,Dormant At-Risk,296,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00283,Champions,18,3.0,2546.58,5,5,5,8,0,1.0,0.0,0.3233333333333333,2.0,medium
CUST00284,Dormant At-Risk,291,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00285,Loyal Core,13,2.0,1070.21,5,4,3,10,0,0.0,0.0,0.38,1.0,low
CUST00286,Dormant At-Risk,369,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00287,Mixed Watchlist,69,2.0,2536.41,3,4,5,8,1,0.0,0.0,0.185,2.0,medium
CUST00288,Dormant At-Risk,110,2.0,1096.1,2,4,3,1,0,0.0,0.0,0.255,1.0,high
CUST00289,Loyal Core,5,2.0,811.06,5,4,3,5,0,0.0,0.0,0.36,2.0,low
CUST00290,Service Recovery,9,1.0,251.16,5,1,1,6,0,1.0,0.0,0.34,1.0,medium
CUST00291,Service Recovery,58,1.0,1708.29,3,1,4,4,1,1.0,0.0,0.2,1.0,medium
CUST00292,Growth Potential,43,1.0,657.91,4,1,2,6,2,1.0,1.0,0.08,1.0,medium
CUST00293,Mixed Watchlist,230,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST00294,Mixed Watchlist,102,1.0,1714.42,2,1,4,15,6,0.0,0.0,0.12,1.0,high
CUST00295,Mixed Watchlist,16,1.0,556.31,5,1,2,2,0,0.0,0.0,0.51,1.0,low
CUST00296,Dormant At-Risk,132,1.0,560.55,2,1,2,2,0,0.0,0.0,0.12,1.0,high
CUST00297,Mixed Watchlist,154,1.0,1130.29,1,1,3,13,2,0.0,0.0,0.16,1.0,high
CUST00298,Mixed Watchlist,201,0.0,0.0,1,1,1,6,2,0.0,0.0,0.0,0.0,high
CUST00299,Dormant At-Risk,343,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00300,Mixed Watchlist,5,1.0,459.9,5,1,2,5,0,0.0,0.0,0.42,1.0,low
CUST00301,Champions,9,2.0,1279.6,5,4,4,7,0,1.0,0.0,0.20500000000000002,1.0,medium
CUST00302,Mixed Watchlist,148,2.0,1740.35,1,4,4,4,2,0.0,0.5,0.38,2.0,high
CUST00303,Mixed Watchlist,48,2.0,1965.56,3,4,5,6,1,0.0,0.0,0.175,2.0,medium
CUST00304,Mixed Watchlist,87,2.0,1687.98,2,4,4,4,3,0.0,0.0,0.205,2.0,high
CUST00305,Mixed Watchlist,166,1.0,531.59,1,1,2,6,0,0.0,0.0,0.19,1.0,high
CUST00306,Champions,19,3.0,2579.1600000000003,5,5,5,2,2,1.0,0.0,0.19000000000000003,2.0,medium
CUST00307,Service Recovery,32,1.0,307.42,4,1,1,0,0,1.0,1.0,0.5,1.0,high
CUST00308,Mixed Watchlist,66,2.0,1535.15,3,4,4,7,1,0.0,0.0,0.26,1.0,medium
CUST00309,Growth Potential,8,1.0,1014.02,5,1,3,13,1,0.0,0.0,0.35,1.0,low
CUST00310,Service Recovery,22,1.0,578.27,4,1,2,5,0,1.0,1.0,0.2,1.0,medium
CUST00311,Mixed Watchlist,48,1.0,1336.82,3,1,4,4,0,0.0,0.0,0.1,1.0,medium
CUST00312,Mixed Watchlist,64,1.0,486.27,3,1,2,9,0,0.0,0.0,0.2,1.0,medium
CUST00313,Mixed Watchlist,162,1.0,769.77,1,1,3,16,0,0.0,0.0,0.33,1.0,high
CUST00314,Mixed Watchlist,16,1.0,560.98,5,1,2,0,0,0.0,0.0,0.29,1.0,high
CUST00315,Champions,17,6.0,6768.080000000001,5,5,5,11,4,0.0,0.0,0.33,4.0,low
CUST00316,Service Recovery,97,2.0,1079.82,2,4,3,1,2,0.0,0.5,0.32,2.0,high
CUST00317,Mixed Watchlist,100,1.0,1353.24,2,1,4,8,0,0.0,0.0,0.19,1.0,high
CUST00318,Mixed Watchlist,47,2.0,1908.68,3,4,5,2,0,0.0,0.0,0.27,2.0,medium
CUST00319,Dormant At-Risk,147,1.0,460.74,2,1,2,0,0,0.0,0.0,0.33,1.0,high
CUST00320,Champions,25,3.0,1395.26,4,5,4,10,1,0.0,0.0,0.2966666666666667,2.0,low
CUST00321,Dormant At-Risk,116,2.0,1114.17,2,4,3,1,2,0.0,0.0,0.31,2.0,high
CUST00322,Champions,4,5.0,3351.86,5,5,5,5,0,0.0,0.0,0.384,2.0,low
CUST00323,Champions,5,2.0,2509.86,5,4,5,6,0,0.0,0.0,0.30000000000000004,2.0,low
CUST00324,Dormant At-Risk,274,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00325,Champions,44,3.0,3542.89,4,5,5,6,1,0.0,0.0,0.24,2.0,medium
CUST00326,Mixed Watchlist,124,1.0,471.14,2,1,2,7,3,0.0,0.0,0.22,1.0,high
CUST00327,Growth Potential,2,1.0,367.29,5,1,1,7,1,0.0,0.0,0.41,1.0,low
CUST00328,Dormant At-Risk,322,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST00329,Mixed Watchlist,1,1.0,299.28,5,1,1,1,0,0.0,0.0,0.06,1.0,high
CUST00330,Mixed Watchlist,74,3.0,1307.8000000000002,3,5,4,1,0,1.0,0.0,0.33,2.0,medium
CUST00331,Dormant At-Risk,151,1.0,505.92,1,1,2,1,0,0.0,0.0,0.49,1.0,high
CUST00332,Loyal Core,24,2.0,2059.8,4,4,5,0,0,2.0,0.5,0.375,1.0,medium
CUST00333,Mixed Watchlist,75,1.0,870.15,3,1,3,3,0,0.0,0.0,0.07,1.0,medium
CUST00334,Service Recovery,85,1.0,731.49,3,1,3,2,0,1.0,1.0,0.07,1.0,high
CUST00335,Mixed Watchlist,148,2.0,1328.1399999999999,1,4,4,7,1,0.0,0.0,0.38,1.0,high
CUST00336,Loyal Core,29,2.0,1156.25,4,4,3,5,0,0.0,0.0,0.135,2.0,low
CUST00337,Champions,7,2.0,1887.73,5,4,4,2,0,1.0,0.0,0.385,2.0,medium
CUST00338,Service Recovery,12,1.0,887.38,5,1,3,6,0,1.0,1.0,0.27,1.0,medium
CUST00339,Mixed Watchlist,92,1.0,465.18,2,1,2,13,0,0.0,0.0,0.17,1.0,high
CUST00340,Loyal Core,46,3.0,1900.4,4,5,4,8,1,0.0,0.3333333333333333,0.23666666666666666,3.0,medium
CUST00341,Growth Potential,19,1.0,790.16,5,1,3,11,0,0.0,0.0,0.46,1.0,low
CUST00342,Champions,1,2.0,2309.31,5,4,5,9,0,1.0,0.0,0.33499999999999996,1.0,medium
CUST00343,Mixed Watchlist,94,1.0,410.91,2,1,2,7,1,0.0,0.0,0.13,1.0,high
CUST00344,Mixed Watchlist,189,0.0,0.0,1,1,1,5,0,0.0,0.0,0.0,0.0,high
CUST00345,Champions,3,3.0,3946.38,5,5,5,15,0,0.0,0.0,0.12666666666666668,2.0,low
CUST00346,Discount-Sensitive,72,1.0,494.2,3,1,2,13,1,0.0,0.0,0.34,1.0,medium
CUST00347,Mixed Watchlist,184,0.0,0.0,1,1,1,8,1,0.0,0.0,0.0,0.0,high
CUST00348,Champions,1,3.0,2509.74,5,5,5,14,2,0.0,0.0,0.25666666666666665,3.0,low
CUST00349,Mixed Watchlist,74,3.0,2183.21,3,5,5,2,0,0.0,0.0,0.24333333333333332,2.0,medium
CUST00350,Growth Potential,41,1.0,537.51,4,1,2,18,0,0.0,0.0,0.12,1.0,medium
CUST00351,Loyal Core,9,3.0,2713.2200000000003,5,5,5,4,0,1.0,0.3333333333333333,0.2866666666666667,2.0,medium
CUST00352,Growth Potential,27,1.0,1000.77,4,1,3,13,1,0.0,0.0,0.12,1.0,low
CUST00353,Mixed Watchlist,118,2.0,753.9200000000001,2,4,3,4,1,0.0,0.0,0.215,1.0,high
CUST00354,Loyal Core,36,2.0,1158.36,4,4,3,4,1,0.0,0.0,0.365,2.0,medium
CUST00355,Mixed Watchlist,171,1.0,715.18,1,1,3,4,2,0.0,0.0,0.03,1.0,high
CUST00356,Champions,7,4.0,2192.5699999999997,5,5,5,10,1,0.0,0.0,0.215,4.0,low
CUST00357,Growth Potential,42,1.0,513.15,4,1,2,9,1,1.0,0.0,0.29,1.0,medium
CUST00358,Mixed Watchlist,101,2.0,1523.3600000000001,2,4,4,4,0,0.0,0.0,0.33499999999999996,2.0,high
CUST00359,Champions,3,3.0,2276.09,5,5,5,0,0,0.0,0.0,0.24333333333333332,3.0,low
CUST00360,Mixed Watchlist,2,1.0,1731.67,5,1,4,1,0,0.0,0.0,0.33,1.0,high
CUST00361,Mixed Watchlist,169,1.0,361.04,1,1,1,3,1,0.0,1.0,0.12,1.0,high
CUST00362,Champions,23,3.0,1795.3,4,5,4,12,0,0.0,0.0,0.27666666666666667,3.0,low
CUST00363,Service Recovery,27,1.0,413.99,4,1,2,2,0,1.0,0.0,0.32,1.0,medium
CUST00364,Dormant At-Risk,359,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00365,Mixed Watchlist,158,1.0,1015.06,1,1,3,7,0,0.0,0.0,0.21,1.0,high
CUST00366,Dormant At-Risk,92,2.0,3930.92,2,4,5,2,0,0.0,0.0,0.235,2.0,high
CUST00367,Dormant At-Risk,212,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00368,Service Recovery,55,1.0,348.81,3,1,1,7,0,1.0,1.0,0.25,1.0,medium
CUST00369,Mixed Watchlist,71,1.0,910.05,3,1,3,7,1,0.0,0.0,0.16,1.0,medium
CUST00370,Mixed Watchlist,172,1.0,452.14,1,1,2,8,1,0.0,0.0,0.42,1.0,high
CUST00371,Mixed Watchlist,124,1.0,912.11,2,1,3,4,0,0.0,0.0,0.07,1.0,high
CUST00372,Mixed Watchlist,56,1.0,431.11,3,1,2,2,0,1.0,0.0,0.38,1.0,medium
CUST00373,Mixed Watchlist,73,2.0,1612.8899999999999,3,4,4,9,1,0.0,0.0,0.3,2.0,medium
CUST00374,Dormant At-Risk,219,0.0,0.0,1,1,1,0,3,0.0,0.0,0.0,0.0,high
CUST00375,Service Recovery,85,2.0,812.45,3,4,3,2,0,1.0,0.0,0.435,2.0,high
CUST00376,Champions,45,2.0,1345.22,4,4,4,5,0,0.0,0.0,0.12000000000000001,2.0,medium
CUST00377,Mixed Watchlist,80,3.0,1386.54,3,5,4,10,0,0.0,0.0,0.3133333333333333,2.0,high
CUST00378,Mixed Watchlist,99,1.0,1622.32,2,1,4,4,0,0.0,0.0,0.29,1.0,high
CUST00379,Mixed Watchlist,75,1.0,538.25,3,1,2,2,0,0.0,0.0,0.11,1.0,medium
CUST00380,Champions,39,3.0,1274.45,4,5,4,8,0,0.0,0.0,0.4266666666666667,3.0,medium
CUST00381,Dormant At-Risk,182,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST00382,Loyal Core,45,2.0,766.55,4,4,3,6,0,0.0,0.0,0.105,2.0,medium
CUST00383,Loyal Core,8,5.0,2977.2799999999997,5,5,5,14,1,1.0,0.2,0.21400000000000002,3.0,medium
CUST00384,Mixed Watchlist,26,1.0,470.31,4,1,2,0,0,0.0,0.0,0.22,1.0,high
CUST00385,Mixed Watchlist,63,3.0,1877.75,3,5,4,6,1,0.0,0.0,0.3233333333333333,2.0,medium
CUST00386,Champions,0,2.0,1407.4099999999999,5,4,4,13,2,0.0,0.0,0.29,2.0,low
CUST00387,Mixed Watchlist,40,1.0,721.21,4,1,3,1,0,0.0,0.0,0.31,1.0,high
CUST00388,Growth Potential,37,1.0,528.39,4,1,2,6,3,0.0,0.0,0.37,1.0,medium
CUST00389,Champions,14,5.0,3373.19,5,5,5,11,2,1.0,0.0,0.34400000000000003,2.0,medium
CUST00390,Discount-Sensitive,54,2.0,1639.4299999999998,3,4,4,4,1,1.0,0.0,0.35,2.0,medium
CUST00391,Champions,1,2.0,2384.79,5,4,5,4,0,0.0,0.0,0.16999999999999998,2.0,low
CUST00392,Discount-Sensitive,133,1.0,716.98,2,1,3,4,1,0.0,0.0,0.39,1.0,high
CUST00393,Champions,12,2.0,2231.04,5,4,5,5,1,1.0,0.0,0.19,2.0,medium
CUST00394,Growth Potential,1,1.0,404.19,5,1,2,12,0,1.0,0.0,0.21,1.0,medium
CUST00395,Growth Potential,35,1.0,633.86,4,1,2,12,0,0.0,0.0,0.48,1.0,low
CUST00396,Champions,10,5.0,3031.7799999999997,5,5,5,10,2,1.0,0.0,0.21399999999999997,4.0,medium
CUST00397,Service Recovery,79,1.0,1203.27,3,1,4,3,2,1.0,0.0,0.3,1.0,high
CUST00398,Champions,8,3.0,2505.73,5,5,5,11,0,1.0,0.0,0.23666666666666666,3.0,medium
CUST00399,Mixed Watchlist,262,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST00400,Growth Potential,44,1.0,402.05,4,1,2,9,0,0.0,0.0,0.61,1.0,medium
CUST00401,Service Recovery,66,1.0,568.99,3,1,2,2,0,1.0,0.0,0.19,1.0,medium
CUST00402,Dormant At-Risk,132,1.0,192.19,2,1,1,1,1,0.0,0.0,0.28,1.0,high
CUST00403,Champions,21,2.0,2029.3200000000002,4,4,5,15,1,0.0,0.0,0.12,2.0,low
CUST00404,Dormant At-Risk,193,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00405,Service Recovery,2,1.0,282.03,5,1,1,4,0,1.0,1.0,0.5,1.0,medium
CUST00406,Loyal Core,10,3.0,997.27,5,5,3,10,0,1.0,0.0,0.3433333333333333,1.0,medium
CUST00407,Mixed Watchlist,18,1.0,1569.01,5,1,4,0,0,0.0,0.0,0.36,1.0,high
CUST00408,Growth Potential,40,1.0,729.14,4,1,3,0,1,0.0,0.0,0.13,1.0,high
CUST00409,Service Recovery,58,3.0,1404.08,3,5,4,11,1,1.0,0.3333333333333333,0.29,3.0,medium
CUST00410,Champions,1,2.0,1365.22,5,4,4,16,0,1.0,0.0,0.22,2.0,medium
CUST00411,Dormant At-Risk,253,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00412,Dormant At-Risk,529,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00413,Growth Potential,26,1.0,220.96,4,2,1,16,0,1.0,0.0,0.48,1.0,medium
CUST00414,Growth Potential,3,1.0,311.44,5,2,1,5,1,1.0,1.0,0.32,1.0,medium
CUST00415,Dormant At-Risk,120,1.0,1236.13,2,2,4,1,2,0.0,0.0,0.21,1.0,high
CUST00416,Loyal Core,28,2.0,1020.28,4,4,3,4,0,1.0,0.0,0.28500000000000003,2.0,medium
CUST00417,Dormant At-Risk,151,1.0,611.96,1,2,2,0,1,0.0,0.0,0.09,1.0,high
CUST00418,Champions,5,2.0,1919.75,5,4,5,8,2,1.0,0.0,0.13999999999999999,2.0,medium
CUST00419,Mixed Watchlist,98,2.0,1795.1,2,4,4,12,1,0.0,0.0,0.30000000000000004,1.0,high
CUST00420,Growth Potential,18,1.0,1380.99,5,2,4,14,0,0.0,0.0,0.0,1.0,low
CUST00421,Mixed Watchlist,0,1.0,1547.12,5,2,4,4,0,0.0,0.0,0.36,1.0,low
CUST00422,Mixed Watchlist,125,1.0,664.17,2,2,2,7,0,0.0,0.0,0.28,1.0,high
CUST00423,Dormant At-Risk,135,2.0,1922.8899999999999,2,4,5,1,0,0.0,0.0,0.24,2.0,high
CUST00424,Mixed Watchlist,113,1.0,625.54,2,2,2,5,1,0.0,0.0,0.26,1.0,high
CUST00425,Mixed Watchlist,113,2.0,1502.44,2,4,4,12,2,0.0,0.0,0.195,2.0,high
CUST00426,Mixed Watchlist,77,1.0,718.2,3,2,3,8,0,0.0,0.0,0.35,1.0,high
CUST00427,Service Recovery,1,2.0,331.53,5,4,1,4,0,1.0,0.5,0.41500000000000004,2.0,medium
CUST00428,Mixed Watchlist,74,2.0,810.98,3,4,3,1,0,0.0,0.0,0.32,1.0,medium
CUST00429,Growth Potential,6,1.0,432.48,5,2,2,13,2,1.0,0.0,0.26,1.0,medium
CUST00430,Champions,22,3.0,2369.81,4,5,5,0,0,0.0,0.0,0.2833333333333333,3.0,low
CUST00431,Dormant At-Risk,154,2.0,903.65,1,4,3,1,1,0.0,0.0,0.435,1.0,high
CUST00432,Mixed Watchlist,112,2.0,2306.14,2,4,5,9,0,0.0,0.0,0.18000000000000002,1.0,high
CUST00433,Loyal Core,36,2.0,1032.26,4,4,3,10,0,1.0,0.0,0.43500000000000005,1.0,medium
CUST00434,Dormant At-Risk,293,0.0,0.0,1,1,1,2,1,0.0,0.0,0.0,0.0,high
CUST00435,Dormant At-Risk,200,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00436,Mixed Watchlist,49,3.0,2100.42,3,5,5,2,0,0.0,0.0,0.24,2.0,medium
CUST00437,Dormant At-Risk,151,1.0,729.22,1,2,3,0,0,0.0,0.0,0.25,1.0,high
CUST00438,Service Recovery,64,3.0,2466.39,3,5,5,6,2,2.0,1.0,0.16,3.0,medium
CUST00439,Mixed Watchlist,119,1.0,501.55,2,2,2,7,0,0.0,0.0,0.41,1.0,high
CUST00440,Service Recovery,64,1.0,325.03,3,2,1,5,0,1.0,0.0,0.56,1.0,medium
CUST00441,Dormant At-Risk,211,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00442,Mixed Watchlist,69,3.0,1148.99,3,5,3,2,0,0.0,0.0,0.38666666666666666,1.0,medium
CUST00443,Dormant At-Risk,265,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST00444,Dormant At-Risk,232,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00445,Growth Potential,26,1.0,1594.8,4,2,4,4,1,0.0,0.0,0.43,1.0,low
CUST00446,Growth Potential,26,1.0,521.16,4,2,2,9,0,0.0,0.0,0.33,1.0,low
CUST00447,Loyal Core,36,6.0,2647.85,4,5,5,6,1,2.0,0.16666666666666666,0.38999999999999996,2.0,medium
CUST00448,Discount-Sensitive,136,1.0,678.51,2,2,2,11,3,0.0,0.0,0.39,1.0,high
CUST00449,Dormant At-Risk,209,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00450,Mixed Watchlist,44,1.0,862.9,4,2,3,5,0,0.0,0.0,0.24,1.0,medium
CUST00451,Champions,29,2.0,2306.23,4,4,5,3,0,0.0,0.0,0.17,1.0,low
CUST00452,Dormant At-Risk,256,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST00453,Champions,17,4.0,3032.93,5,5,5,1,0,1.0,0.0,0.28500000000000003,4.0,medium
CUST00454,Loyal Core,13,3.0,1507.7800000000002,5,5,4,17,1,2.0,0.0,0.17333333333333334,2.0,medium
CUST00455,Dormant At-Risk,273,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00456,Dormant At-Risk,147,1.0,1052.09,2,2,3,0,1,0.0,0.0,0.06,1.0,high
CUST00457,Dormant At-Risk,321,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00458,Champions,4,2.0,1371.81,5,4,4,4,0,0.0,0.0,0.4,2.0,low
CUST00459,Mixed Watchlist,237,0.0,0.0,1,1,1,5,0,0.0,0.0,0.0,0.0,high
CUST00460,Loyal Core,19,5.0,3252.95,5,5,5,8,1,1.0,0.2,0.316,4.0,medium
CUST00461,Mixed Watchlist,194,0.0,0.0,1,1,1,3,1,0.0,0.0,0.0,0.0,high
CUST00462,Mixed Watchlist,35,1.0,744.65,4,2,3,2,0,0.0,0.0,0.64,1.0,low
CUST00463,Champions,29,4.0,5048.68,4,5,5,0,0,0.0,0.0,0.2525,3.0,low
CUST00464,Discount-Sensitive,106,3.0,1513.01,2,5,4,6,1,0.0,0.0,0.35666666666666663,3.0,high
CUST00465,Mixed Watchlist,177,1.0,1298.74,1,2,4,3,1,0.0,0.0,0.37,1.0,high
CUST00466,Loyal Core,25,5.0,3048.0099999999998,4,5,5,9,2,0.0,0.2,0.36,2.0,low
CUST00467,Growth Potential,3,1.0,487.76,5,2,2,7,1,0.0,0.0,0.22,1.0,low
CUST00468,Dormant At-Risk,198,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00469,Champions,19,3.0,1886.95,5,5,4,8,0,0.0,0.0,0.4533333333333333,1.0,low
CUST00470,Dormant At-Risk,166,1.0,218.29,1,2,1,1,0,0.0,0.0,0.51,1.0,high
CUST00471,Mixed Watchlist,126,1.0,307.23,2,2,1,5,0,0.0,0.0,0.49,1.0,high
CUST00472,Dormant At-Risk,114,1.0,1728.07,2,2,4,0,0,0.0,0.0,0.04,1.0,high
CUST00473,Service Recovery,121,2.0,1291.76,2,4,4,0,0,0.0,0.5,0.30000000000000004,2.0,high
CUST00474,Loyal Core,22,3.0,1652.35,4,5,4,5,0,0.0,0.3333333333333333,0.24333333333333332,3.0,low
CUST00475,Loyal Core,39,2.0,822.8699999999999,4,4,3,2,0,0.0,0.0,0.145,1.0,medium
CUST00476,Mixed Watchlist,140,1.0,335.33,2,2,1,6,0,0.0,0.0,0.63,1.0,high
CUST00477,Discount-Sensitive,60,2.0,1480.1599999999999,3,4,4,2,1,0.0,0.0,0.465,2.0,medium
CUST00478,Loyal Core,31,2.0,862.04,4,4,3,8,1,0.0,0.0,0.395,2.0,low
CUST00479,Mixed Watchlist,269,0.0,0.0,1,1,1,5,0,0.0,0.0,0.0,0.0,high
CUST00480,Dormant At-Risk,148,1.0,491.6,1,2,2,2,0,0.0,0.0,0.24,1.0,high
CUST00481,Loyal Core,43,2.0,934.12,4,4,3,10,1,0.0,0.0,0.19,2.0,medium
CUST00482,Growth Potential,32,1.0,961.86,4,2,3,15,1,0.0,0.0,0.39,1.0,low
CUST00483,Mixed Watchlist,107,2.0,1258.46,2,4,4,3,0,0.0,0.0,0.29000000000000004,2.0,high
CUST00484,Service Recovery,62,2.0,1741.75,3,4,4,9,0,1.0,0.0,0.15,1.0,medium
CUST00485,Dormant At-Risk,228,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00486,Growth Potential,44,1.0,810.16,4,2,3,10,0,0.0,0.0,0.05,1.0,medium
CUST00487,Mixed Watchlist,29,1.0,617.91,4,2,2,2,0,1.0,0.0,0.32,1.0,medium
CUST00488,Mixed Watchlist,217,0.0,0.0,1,1,1,8,1,0.0,0.0,0.0,0.0,high
CUST00489,Mixed Watchlist,210,0.0,0.0,1,1,1,10,0,0.0,0.0,0.0,0.0,high
CUST00490,Growth Potential,7,1.0,557.54,5,2,2,8,1,1.0,1.0,0.13,1.0,medium
CUST00491,Service Recovery,97,1.0,540.89,2,2,2,10,1,1.0,1.0,0.24,1.0,high
CUST00492,Mixed Watchlist,61,1.0,509.57,3,2,2,0,0,0.0,0.0,0.45,1.0,high
CUST00493,Service Recovery,108,2.0,1757.06,2,4,4,10,3,0.0,0.5,0.28500000000000003,2.0,high
CUST00494,Mixed Watchlist,11,1.0,660.15,5,2,2,6,0,0.0,0.0,0.15,1.0,low
CUST00495,Champions,45,2.0,2001.5900000000001,4,4,5,4,0,0.0,0.0,0.32,1.0,medium
CUST00496,Mixed Watchlist,35,1.0,1586.18,4,2,4,4,0,0.0,0.0,0.43,1.0,low
CUST00497,Dormant At-Risk,159,1.0,1724.62,1,2,4,1,2,0.0,0.0,0.14,1.0,high
CUST00498,Loyal Core,24,2.0,970.31,4,4,3,3,0,0.0,0.0,0.14500000000000002,2.0,low
CUST00499,Mixed Watchlist,18,1.0,1553.47,5,2,4,1,0,0.0,0.0,0.02,1.0,high
CUST00500,Champions,43,2.0,2352.5,4,4,5,10,1,0.0,0.0,0.22499999999999998,2.0,medium
CUST00501,Champions,20,4.0,2834.75,5,5,5,4,0,1.0,0.0,0.1825,3.0,medium
CUST00502,Champions,17,2.0,1615.2400000000002,5,4,4,13,0,0.0,0.0,0.475,2.0,low
CUST00503,Service Recovery,48,3.0,2246.7,3,5,5,4,0,2.0,0.0,0.3,3.0,medium
CUST00504,Growth Potential,15,1.0,1602.01,5,2,4,9,2,0.0,0.0,0.2,1.0,low
CUST00505,Mixed Watchlist,125,1.0,1027.23,2,2,3,9,1,0.0,0.0,0.21,1.0,high
CUST00506,Champions,38,3.0,2912.1,4,5,5,0,1,0.0,0.0,0.24,3.0,medium
CUST00507,Dormant At-Risk,120,1.0,2716.4,2,2,5,1,0,0.0,0.0,0.31,1.0,high
CUST00508,Mixed Watchlist,148,1.0,717.51,1,2,3,6,0,0.0,0.0,0.13,1.0,high
